"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_TKE","Adjoint_Omega","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
13208, 1.790240606775320e-01, -3.585693072751200e-02, -4.707671182723140e+00, -3.670745312189156e-04, 6.391681009026485e-04, 1.562232010001741e-05, 1.335968500442222e-04, -8.277044572858930e-10, 6.088008760860614e-01, -4.856920629963052e-01, 0.000000000000000e+00
13209, 1.788503760074910e-01, -3.555599657324000e-02, -4.706624867281923e+00, -3.647841449730447e-04, 6.294776111028899e-04, 1.561140961068031e-05, 1.339601778866983e-04, -8.120148510880131e-10, 6.183098196267411e-01, -5.681276656851206e-01, 0.000000000000000e+00
13210, 1.786756397184150e-01, -3.525589291084000e-02, -4.704819870228266e+00, -3.612931428522539e-04, 6.178563338127795e-04, 1.559816356504305e-05, 1.343198064887602e-04, -7.965855146346259e-10, 6.365415823803962e-01, -5.654650122258483e-01, 0.000000000000000e+00
13211, 1.784998891184710e-01, -3.495668244740400e-02, -4.704012975845994e+00, -3.580705310207641e-04, 6.070084172023121e-04, 1.558740720844210e-05, 1.347328802938291e-04, -7.815484756377698e-10, 6.539771845837877e-01, -4.888787830054721e-01, 0.000000000000000e+00
13212, 1.783230129012810e-01, -3.465817411891000e-02, -4.708980906870391e+00, -3.556326356257188e-04, 5.975333336124791e-04, 1.559634288618768e-05, 1.354330538293600e-04, -7.680636638672955e-10, 6.254121118297578e-01, -6.335781209110340e-01, 0.000000000000000e+00
13213, 1.781446998044590e-01, -3.435982171898100e-02, -4.719689584990836e+00, -3.523508148001913e-04, 5.869283931465730e-04, 1.562428976744405e-05, 1.361703287522040e-04, -7.551083265332316e-10, 6.617550524983724e-01, -4.956102838591603e-01, 0.000000000000000e+00
13214, 1.779648561466010e-01, -3.406143526430000e-02, -4.712900216066246e+00, -3.490472272157010e-04, 5.767416812116493e-04, 1.559377202129044e-05, 1.362934937502715e-04, -7.387531330550980e-10, 5.992521704195382e-01, -1.374333382964715e-01, 0.000000000000000e+00
13215, 1.777849641474580e-01, -3.376541245467000e-02, -4.690477739216079e+00, -3.465565106813382e-04, 5.679185929442399e-04, 1.551359256354240e-05, 1.363107847223387e-04, -7.210906911691703e-10, 4.015749878141616e-01, -1.176758746561509e-01, 0.000000000000000e+00
13216, 1.776047796338790e-01, -3.347126738858400e-02, -4.694051393655891e+00, -3.457174933352146e-04, 5.617958131606522e-04, 1.552059870824254e-05, 1.374997742113106e-04, -7.091671345580038e-10, 3.628649572161192e-01, -5.272401761974762e-01, 0.000000000000000e+00
13217, 1.774226025104440e-01, -3.317618090933500e-02, -4.709948749181061e+00, -3.422273781674410e-04, 5.521029319424103e-04, 1.556668607163061e-05, 1.388480601066698e-04, -6.991086787608972e-10, 8.467005509159490e-01, -2.312801238707875e+00, 0.000000000000000e+00
13218, 1.772392329113550e-01, -3.288142310595700e-02, -4.704457573544868e+00, -3.198310376723252e-04, 5.120158291345170e-04, 1.553516212250917e-05, 1.359505595497366e-04, -7.229176345393322e-10, 2.429867317088353e+00, 8.428927639535672e-01, 0.000000000000000e+00
13219, 1.770557104969720e-01, -3.258863488390100e-02, -4.687038451858978e+00, -3.151496883660332e-04, 5.002679848530990e-04, 1.546977509295091e-05, 1.342971825722920e-04, -7.036885415687947e-10, 1.491396731330230e+00, 6.863255981157278e-01, 0.000000000000000e+00
13220, 1.768716660657830e-01, -3.229735019201200e-02, -4.676182534325096e+00, -3.126578894431152e-04, 4.921769917484584e-04, 1.542808821629996e-05, 1.335791754906393e-04, -6.839179240253470e-10, 1.355570291050139e+00, 5.056875281500478e-01, 0.000000000000000e+00
13221, 1.766869575326540e-01, -3.200752966208500e-02, -4.675195617263662e+00, -3.099038833090280e-04, 4.834771905034496e-04, 1.541969255158864e-05, 1.334102833040974e-04, -6.668915429919833e-10, 1.364546333319062e+00, 4.879887877571374e-01, 0.000000000000000e+00
13222, 1.765005940462110e-01, -3.171782131731100e-02, -4.688294850935323e+00, -3.092264997425820e-04, 4.779487097939038e-04, 1.545704781811337e-05, 1.337155440411980e-04, -6.524169092426175e-10, 1.380451262737595e+00, 5.365862567401758e-01, 0.000000000000000e+00
13223, 1.763124847041430e-01, -3.142830591595800e-02, -4.698809548183610e+00, -3.090853526690180e-04, 4.727016986313747e-04, 1.548683614427013e-05, 1.342422850856902e-04, -6.392317614608033e-10, 1.345536229089605e+00, 1.590556033590606e-01, 0.000000000000000e+00
13224, 1.761224352445300e-01, -3.113891013616600e-02, -4.704368006074260e+00, -3.103780183188228e-04, 4.702962309310892e-04, 1.550090894257240e-05, 1.326146344994972e-04, -6.245324758059838e-10, 1.449729387849288e+00, 1.347885538296225e-01, 0.000000000000000e+00
13225, 1.759311420328700e-01, -3.085090324366800e-02, -4.685351284998153e+00, -3.011165034233347e-04, 4.504715803768290e-04, 1.543034691825078e-05, 1.331168483675575e-04, -6.058371581421403e-10, 1.485451138926821e+00, 3.899978726802719e-01, 0.000000000000000e+00
13226, 1.757395137219280e-01, -3.056579453632300e-02, -4.675193404193959e+00, -2.986419497085941e-04, 4.415894236239854e-04, 1.539096424128078e-05, 1.319849565877850e-04, -5.873570666014975e-10, 1.368016378794342e+00, 5.733049765617528e-01, 0.000000000000000e+00
13227, 1.755462328017800e-01, -3.028164536661000e-02, -4.679811043723038e+00, -2.992132119897810e-04, 4.371893568951893e-04, 1.540126658622356e-05, 1.316099874767237e-04, -5.721717810600205e-10, 1.207749350538830e+00, 5.061310243068173e-01, 0.000000000000000e+00
13228, 1.753508077823970e-01, -2.999775189926500e-02, -4.698657110872714e+00, -2.999762582959665e-04, 4.329480061821200e-04, 1.546005568826795e-05, 1.316149239029822e-04, -5.586087003853344e-10, 1.121594235088096e+00, 3.539594680782375e-01, 0.000000000000000e+00
13229, 1.751531806618440e-01, -2.971406247887400e-02, -4.705679441294964e+00, -2.982932866232361e-04, 4.253532370970115e-04, 1.547908207493194e-05, 1.315593645828918e-04, -5.451333128325014e-10, 1.152889090509509e+00, 3.556907156192600e-01, 0.000000000000000e+00
13230, 1.749536594163940e-01, -2.943104489518800e-02, -4.706214709101875e+00, -2.958401573054133e-04, 4.169416319417326e-04, 1.547597052141429e-05, 1.309112960675776e-04, -5.298405439851442e-10, 1.162452411941033e+00, 3.705989232366063e-01, 0.000000000000000e+00
13231, 1.747533420300310e-01, -2.915024670173100e-02, -4.687532722311512e+00, -2.916537689228486e-04, 4.062019236302034e-04, 1.540973084804076e-05, 1.296442691635823e-04, -5.130132079472213e-10, 1.136801459839379e+00, 3.705971755459144e-01, 0.000000000000000e+00
13232, 1.745518359901860e-01, -2.887109087693200e-02, -4.690915170620270e+00, -2.890944988162709e-04, 3.987024364064935e-04, 1.541581659336308e-05, 1.280670511493390e-04, -4.961674561683541e-10, 1.225873733770668e+00, 3.284546570906122e-01, 0.000000000000000e+00
13233, 1.743487624129230e-01, -2.859305313239200e-02, -4.684963926892651e+00, -2.873730224438322e-04, 3.917084464151925e-04, 1.539399626884530e-05, 1.225511594444410e-04, -5.724460084793025e-10, -1.427993642626974e+00, -1.511083568775376e+00, 0.000000000000000e+00
13234, 1.741439499439170e-01, -2.831604161914800e-02, -4.695638931607680e+00, -2.854887666018486e-04, 3.833964926937591e-04, 1.542570045847868e-05, 1.196072504301954e-04, -5.529316204390949e-10, -1.330407868426666e+00, -1.461279918300347e+00, 0.000000000000000e+00
13235, 1.739373934319830e-01, -2.804030052325200e-02, -4.685445142557652e+00, -2.802766463012243e-04, 3.712180208806676e-04, 1.538797897170813e-05, 1.172236045567899e-04, -5.309825908420063e-10, -1.163877934469578e+00, -1.361262740541896e+00, 0.000000000000000e+00
13236, 1.737291197194540e-01, -2.776611227089000e-02, -4.694252059133143e+00, -2.750492930357723e-04, 3.592379959863484e-04, 1.541204556754263e-05, 1.147328985607739e-04, -5.094693239723166e-10, -9.615374212764392e-01, -1.084016327165476e+00, 0.000000000000000e+00
13237, 1.735190258912330e-01, -2.749358183663700e-02, -4.680068799821453e+00, -2.703385304176117e-04, 3.478040539878577e-04, 1.535994920648473e-05, 1.119691674225505e-04, -4.879864458183042e-10, -8.965832573022132e-01, -9.610868871988939e-01, 0.000000000000000e+00
13238, 1.733070189193130e-01, -2.722282590203100e-02, -4.687544257281585e+00, -2.666133192160644e-04, 3.376806303094226e-04, 1.538053550074333e-05, 1.089848886314487e-04, -4.665477179111501e-10, -7.767483122655705e-01, -7.618796140316961e-01, 0.000000000000000e+00
13239, 1.730932747560120e-01, -2.695429460267000e-02, -4.662485372872543e+00, -2.638548474791024e-04, 3.286827984623857e-04, 1.529376115806950e-05, 1.059574026665417e-04, -4.453904776116691e-10, -7.291475725098052e-01, -6.759871195252147e-01, 0.000000000000000e+00
13240, 1.728779680359210e-01, -2.668841123999700e-02, -4.675353953201340e+00, -2.631641566278747e-04, 3.220512896621518e-04, 1.533375997143201e-05, 1.034791616646135e-04, -4.267270550179903e-10, -7.319409645133218e-01, -6.600835766724152e-01, 0.000000000000000e+00
13241, 1.726598463361710e-01, -2.642375486261700e-02, -4.675422986723943e+00, -2.599293317670213e-04, 3.124395628415789e-04, 1.533106519868240e-05, 1.016625162414140e-04, -4.107273872861299e-10, -6.638554384739429e-01, -5.782666528247065e-01, 0.000000000000000e+00
13242, 1.724387384614720e-01, -2.616001179786000e-02, -4.700343898182976e+00, -2.566979635319774e-04, 3.036105537645041e-04, 1.540931776849705e-05, 9.988990123509314e-05, -3.952638998617298e-10, -5.324639191342939e-01, -4.466819925966276e-01, 0.000000000000000e+00
13243, 1.722152567225710e-01, -2.589775162295300e-02, -4.692382703074916e+00, -2.533128189433067e-04, 2.949811638309594e-04, 1.537928184860218e-05, 9.801231070594049e-05, -3.799032463020526e-10, -4.738462603154675e-01, -3.935553163584024e-01, 0.000000000000000e+00
13244, 1.719895924017880e-01, -2.563702011933000e-02, -4.713034032773540e+00, -2.528328428575063e-04, 2.900021118455164e-04, 1.544455479334045e-05, 9.639536610213506e-05, -3.660566125801662e-10, -4.802554901794663e-01, -4.056808879558100e-01, 0.000000000000000e+00
13245, 1.717613455136870e-01, -2.537718747594300e-02, -4.708263555731215e+00, -2.498052055410660e-04, 2.822063865373866e-04, 1.542685036500122e-05, 9.490864133952380e-05, -3.530562685428274e-10, -4.747502303771741e-01, -3.950597159088016e-01, 0.000000000000000e+00
13246, 1.715313431293470e-01, -2.511902202323600e-02, -4.712589228976807e+00, -2.450895617495953e-04, 2.730959630621893e-04, 1.543850269419574e-05, 9.321909918643136e-05, -3.397383566403631e-10, -4.081144258897061e-01, -3.246841665242138e-01, 0.000000000000000e+00
13247, 1.713002299208300e-01, -2.486304584281000e-02, -4.697247355811393e+00, -2.387813323147786e-04, 2.630239778618126e-04, 1.538495138968067e-05, 9.123374511810735e-05, -3.262762162713715e-10, -4.292569588601008e-01, 1.793624864536930e-01, 0.000000000000000e+00
13248, 1.710674274722260e-01, -2.460844817522200e-02, -4.714655833512522e+00, -2.509263596848245e-04, 2.727591995125183e-04, 1.544165964507514e-05, 8.657188987253347e-05, -3.491984226636002e-10, -2.028311579580739e-01, -1.444370208754063e-01, 0.000000000000000e+00
13249, 1.708322833860150e-01, -2.435462002435500e-02, -4.715224998024262e+00, -2.464189708526190e-04, 2.638862907680436e-04, 1.544089414498488e-05, 8.371391155677580e-05, -3.368361924501795e-10, -8.434058288001485e-03, -5.997643075780788e-02, 0.000000000000000e+00
13250, 1.705948672309980e-01, -2.410188903642900e-02, -4.724268491129155e+00, -2.399321148000925e-04, 2.531617689051276e-04, 1.546765912202161e-05, 8.109195559424401e-05, -3.218456800050347e-10, 4.072665095496409e-03, -6.188247385133166e-02, 0.000000000000000e+00
13251, 1.703564208682440e-01, -2.385179681206300e-02, -4.698964822965285e+00, -2.289731470266152e-04, 2.379775409723875e-04, 1.538107944769907e-05, 7.816589354499434e-05, -3.060741415370261e-10, 9.760673838002443e-02, 4.994850175417583e-02, 0.000000000000000e+00
13252, 1.701164534257690e-01, -2.360402317772900e-02, -4.706358689144975e+00, -2.237665942635635e-04, 2.290764168232675e-04, 1.540037188320317e-05, 7.511486829820105e-05, -2.906205192185942e-10, 9.228961866213774e-02, 5.946198522536233e-02, 0.000000000000000e+00
13253, 1.698746535561980e-01, -2.335845274930200e-02, -4.684410682765426e+00, -2.167686851734784e-04, 2.181612327504841e-04, 1.532588132294436e-05, 7.191700533630152e-05, -2.751378975279703e-10, 8.718591727927769e-02, 6.795210648743623e-02, 0.000000000000000e+00
13254, 1.696312633071800e-01, -2.311553129037900e-02, -4.688642026850395e+00, -2.149974719326897e-04, 2.126621074504405e-04, 1.533638233531717e-05, 6.890273347409095e-05, -2.604139432458849e-10, 5.582181475482902e-02, 4.955246719430144e-02, 0.000000000000000e+00
13255, 1.693862433227930e-01, -2.287540289939300e-02, -4.676244137226562e+00, -2.099259423044932e-04, 2.036462573829737e-04, 1.529471135162299e-05, 6.631012045189639e-05, -2.472972323947023e-10, 2.764316272083009e-02, 3.486279265027693e-02, 0.000000000000000e+00
13256, 1.691380568882810e-01, -2.263665367833200e-02, -4.707817857330074e+00, -2.077030665338682e-04, 1.979639550635779e-04, 1.539533193508333e-05, 6.430338562669209e-05, -2.362917540889686e-10, 6.232490452328162e-02, 7.913441139189251e-02, 0.000000000000000e+00
13257, 1.688867789270220e-01, -2.239931418776100e-02, -4.706019668478352e+00, -2.040367343433250e-04, 1.908137819973326e-04, 1.538776940925389e-05, 6.236885076775146e-05, -2.257574322683399e-10, 9.828679262979619e-03, 4.148579132033314e-02, 0.000000000000000e+00
13258, 1.686329891094610e-01, -2.216386286829800e-02, -4.721390482587639e+00, -1.986899875662471e-04, 1.825984063316345e-04, 1.543617167615670e-05, 6.050797667016907e-05, -2.159295965719475e-10, 4.287393637771597e-02, 7.336400997243438e-02, 0.000000000000000e+00
13259, 1.683770043235050e-01, -2.193050504481800e-02, -4.712939513655857e+00, -1.943370783713596e-04, 1.757282603928668e-04, 1.540581528546819e-05, 5.874203263713296e-05, -2.067917321991556e-10, 7.178259251589850e-02, 9.124309460327405e-02, 0.000000000000000e+00
13260, 1.681189425690950e-01, -2.169925302230800e-02, -4.721781865014664e+00, -1.945308148789228e-04, 1.727110914487235e-04, 1.543355388384919e-05, 5.719794568840390e-05, -1.986641879527926e-10, -3.096825729260378e-02, 7.843914271320770e-03, 0.000000000000000e+00
13261, 1.678588057268330e-01, -2.147001449149900e-02, -4.716589682372388e+00, -1.843076891364068e-04, 1.608864400038251e-04, 1.541559606277870e-05, 5.567931867118217e-05, -1.909435336666739e-10, 5.048957460628093e-02, 8.191373308470351e-02, 0.000000000000000e+00
13262, 1.675966596543280e-01, -2.124275579023500e-02, -4.722729422863015e+00, -1.832588614082658e-04, 1.578352606330218e-04, 1.543155049811032e-05, 5.408507519962641e-05, -1.832072059333607e-10, 6.628417607327544e-02, 9.055609258582850e-02, 0.000000000000000e+00
13263, 1.673327535057000e-01, -2.101758952411000e-02, -4.713493740850631e+00, -1.812588150803478e-04, 1.534345944667107e-04, 1.540195775454126e-05, 5.252116544747761e-05, -1.758019496221384e-10, 4.380098103925373e-02, 3.381730886663518e-02, 0.000000000000000e+00
13264, 1.670673116793460e-01, -2.079457913724300e-02, -4.714956419961063e+00, -1.837146964586837e-04, 1.530196521238598e-04, 1.540545474361444e-05, 4.996266516121292e-05, -1.839391028483396e-10, 1.729814028504650e-02, 5.259545097574275e-02, 0.000000000000000e+00
13265, 1.668003579758460e-01, -2.057361345441700e-02, -4.706810687520642e+00, -1.781893406291624e-04, 1.464042309326490e-04, 1.537692104929805e-05, 4.791647636865879e-05, -1.771027927302843e-10, 6.316889582017399e-02, 9.437352933663945e-02, 0.000000000000000e+00
13266, 1.665318599203710e-01, -2.035453853697900e-02, -4.711846917631503e+00, -1.770975589003047e-04, 1.434623725484700e-04, 1.539192289848842e-05, 4.637735245401261e-05, -1.696947732696786e-10, 3.252250205044677e-02, 6.482262002013606e-02, 0.000000000000000e+00
13267, 1.662616960036130e-01, -2.013713425509300e-02, -4.713995567193202e+00, -1.716714591389149e-04, 1.370651853362371e-04, 1.539853918876748e-05, 4.521217406403503e-05, -1.634291482365604e-10, 3.406169950995498e-02, 6.703087344891882e-02, 0.000000000000000e+00
13268, 1.659892690279870e-01, -1.992081326107100e-02, -4.732963662990217e+00, -1.685792414768510e-04, 1.328706893358582e-04, 1.545847459745013e-05, 4.428487546712457e-05, -1.581043529226410e-10, 2.679806922415302e-02, 6.906513424303579e-02, 0.000000000000000e+00
13269, 1.657145303359890e-01, -1.970544184417700e-02, -4.726154222900007e+00, -1.609367862825722e-04, 1.251743876447643e-04, 1.543541195138631e-05, 4.317007110227480e-05, -1.525275561049884e-10, 2.404650191850720e-02, 6.344641831180589e-02, 0.000000000000000e+00
13270, 1.654394428128390e-01, -1.949250405112500e-02, -4.713793081730168e+00, -1.559009973926493e-04, 1.198691433449316e-04, 1.539254387778153e-05, 4.200313979963628e-05, -1.469576965697853e-10, 4.311519865215131e-02, 8.264835797573843e-02, 0.000000000000000e+00
13271, 1.651638149937240e-01, -1.928190629654700e-02, -4.697401859392322e+00, -1.512856039934618e-04, 1.147389241767309e-04, 1.533798261669619e-05, 4.079065109941849e-05, -1.415094766346974e-10, 2.443506507856124e-02, 5.858014079619661e-02, 0.000000000000000e+00
13272, 1.648871851812340e-01, -1.907337405664100e-02, -4.694728754177533e+00, -1.472763614413041e-04, 1.102255485939247e-04, 1.532759592286409e-05, 3.965997253428684e-05, -1.364117030296268e-10, 3.824535308460823e-02, 7.269984458696541e-02, 0.000000000000000e+00
13273, 1.646093293603550e-01, -1.886682516070600e-02, -4.686473841960531e+00, -1.438945533106090e-04, 1.062320757267822e-04, 1.529929076741293e-05, 3.847016280773535e-05, -1.313356675707920e-10, 4.227405479690263e-02, 7.170544858162718e-02, 0.000000000000000e+00
13274, 1.643301359687680e-01, -1.866226687278600e-02, -4.686887572279034e+00, -1.427564058110334e-04, 1.038033527392495e-04, 1.529953952697553e-05, 3.722540324728039e-05, -1.262491515510821e-10, 1.457115016624940e-02, 4.212957171803683e-02, 0.000000000000000e+00
13275, 1.640495302299280e-01, -1.845973593311800e-02, -4.680576152006111e+00, -1.378043104801361e-04, 9.862564756194704e-05, 1.527844323444893e-05, 3.599856056165453e-05, -1.213351617627532e-10, 2.928279517849406e-02, 5.902612379383128e-02, 0.000000000000000e+00
13276, 1.637674190249090e-01, -1.825925922338800e-02, -4.680413568448893e+00, -1.355241590401127e-04, 9.555494746419556e-05, 1.527609389083291e-05, 3.473166030209334e-05, -1.165309996748638e-10, 3.284318187177585e-02, 6.406639223140219e-02, 0.000000000000000e+00
13277, 1.634839111419840e-01, -1.806105158206000e-02, -4.668926853404740e+00, -1.319064164311521e-04, 9.138773415295639e-05, 1.523814241022524e-05, 3.338502526869932e-05, -1.117866251253353e-10, 1.747867002955079e-02, 4.291597966087815e-02, 0.000000000000000e+00
13278, 1.631993713940440e-01, -1.786554818248000e-02, -4.657319475061859e+00, -1.285248308776971e-04, 8.748485417768819e-05, 1.519898500373203e-05, 3.206895666360638e-05, -1.073438830376905e-10, 2.403966074762347e-02, 5.276291882544400e-02, 0.000000000000000e+00
13279, 1.629140207201660e-01, -1.767306883139800e-02, -4.637114288414376e+00, -1.244123893954124e-04, 8.303654281058149e-05, 1.513219472340757e-05, 3.067450012534183e-05, -1.028658035125238e-10, 1.131492672620204e-02, 3.697716022463173e-02, 0.000000000000000e+00
13280, 1.626279715973900e-01, -1.748384552400600e-02, -4.617224251112879e+00, -1.193159018699296e-04, 7.813149859087294e-05, 1.506610819417838e-05, 2.920173473170005e-05, -9.819963802990495e-11, 6.750756294714992e-02, 7.472629917023871e-02, 0.000000000000000e+00
13281, 1.623413854133560e-01, -1.729812961173900e-02, -4.591935949455855e+00, -1.193969628985756e-04, 7.665765004546049e-05, 1.498206405357937e-05, 2.736969340255757e-05, -1.002380586810445e-10, 2.491982307216997e-02, 4.792663818100466e-02, 0.000000000000000e+00
13282, 1.620544938657970e-01, -1.711620121074200e-02, -4.570671794847996e+00, -1.181689999983634e-04, 7.418545590815808e-05, 1.491200035153260e-05, 2.575970431550451e-05, -9.581289417916492e-11, 1.946639029277608e-02, 4.293882274817216e-02, 0.000000000000000e+00
13283, 1.617664284347060e-01, -1.693762146430400e-02, -4.578982077300093e+00, -1.169314290998455e-04, 7.178421255461699e-05, 1.493833787267724e-05, 2.465940001540260e-05, -9.158362008225398e-11, 3.188037564901111e-02, 5.800109783454592e-02, 0.000000000000000e+00
13284, 1.614746812363900e-01, -1.676078638789300e-02, -4.602937502895310e+00, -1.174977598654469e-04, 7.081138335692635e-05, 1.501577995572595e-05, 2.388285007854399e-05, -8.827519716339183e-11, 5.792758018471380e-02, 7.399314807318672e-02, 0.000000000000000e+00
13285, 1.611793287802690e-01, -1.658561917410600e-02, -4.620709011598206e+00, -1.272348470639309e-04, 7.488722811595847e-05, 1.507417561749953e-05, 2.342015321303060e-05, -8.592013642192325e-11, 1.982358994146413e-03, 5.297967808656326e-03, 0.000000000000000e+00
13286, 1.608818157972200e-01, -1.641282118211300e-02, -4.618274201636595e+00, -1.236812923269754e-04, 7.084194258351503e-05, 1.506836797954335e-05, 2.341570321255302e-05, -8.515219287950719e-11, -1.067723924530005e-02, 7.788919055808776e-03, 0.000000000000000e+00
13287, 1.605830007261330e-01, -1.624269512345500e-02, -4.611350395475037e+00, -1.135477208730266e-04, 6.399194177378236e-05, 1.504311267474802e-05, 2.312674262170218e-05, -8.391911704789453e-11, 3.243958724546294e-02, 6.863190429526538e-02, 0.000000000000000e+00
13288, 1.602836387438930e-01, -1.607545323890000e-02, -4.588507309184772e+00, -1.089590598861283e-04, 6.118434291939583e-05, 1.496650160862573e-05, 2.187294972370407e-05, -8.108633930419353e-11, 2.337083418403552e-02, 4.651416544811582e-02, 0.000000000000000e+00
13289, 1.599840938100330e-01, -1.591107224759900e-02, -4.574228392483685e+00, -1.095755432966948e-04, 5.929286193635776e-05, 1.491921293653848e-05, 2.213588923630683e-05, -8.003198664809239e-11, 2.758875173484299e-02, 4.422332597613376e-02, 0.000000000000000e+00
13290, 1.596841835705510e-01, -1.574931025514700e-02, -4.558840643668430e+00, -1.128294998474154e-04, 6.056693292197110e-05, 1.487001794789462e-05, 2.110929883500488e-05, -7.756195489955609e-11, 2.003737010495436e-02, 3.054923668294623e-02, 0.000000000000000e+00
13291, 1.593834425409040e-01, -1.558992687673700e-02, -4.554581090685022e+00, -1.152255487009815e-04, 6.067966076774018e-05, 1.485669185599111e-05, 2.086311185184705e-05, -7.653756246929172e-11, 1.391325047892913e-02, 2.408762924679715e-02, 0.000000000000000e+00
13292, 1.590817608252530e-01, -1.543289691151600e-02, -4.543590114676154e+00, -1.149941304813903e-04, 5.925097276055655e-05, 1.482111921537147e-05, 2.084204637527562e-05, -7.619798219087330e-11, -5.324399196455143e-03, 7.637673103131106e-03, 0.000000000000000e+00
13293, 1.587791464761890e-01, -1.527825888885600e-02, -4.540894126297963e+00, -1.073300743696865e-04, 5.417711190607592e-05, 1.481185401326046e-05, 2.074521053332687e-05, -7.588872148415833e-11, 9.619849121103788e-06, 2.790238176267894e-02, 0.000000000000000e+00
13294, 1.584755887447070e-01, -1.512604155743500e-02, -4.530421963035423e+00, -9.815470161464233e-05, 4.881508354061035e-05, 1.477521582436708e-05, 2.019969106777486e-05, -7.438841170831561e-11, 2.718994720031954e-02, 6.574844082238612e-02, 0.000000000000000e+00
13295, 1.581709497683590e-01, -1.497621191572800e-02, -4.528436857058328e+00, -9.671483983843108e-05, 4.737952197554991e-05, 1.476709368851439e-05, 1.948417074288812e-05, -7.240366801775623e-11, 2.309867036764131e-02, 4.638385484497451e-02, 0.000000000000000e+00
13296, 1.578651766303100e-01, -1.482872863128500e-02, -4.517758210495719e+00, -9.842335935205431e-05, 4.713637714003368e-05, 1.473204243172362e-05, 1.906955309780843e-05, -7.105087231020369e-11, 5.031791052453785e-03, 1.785213996815746e-02, 0.000000000000000e+00
13297, 1.575589477856640e-01, -1.468375811584600e-02, -4.501616573608326e+00, -9.319724686666639e-05, 4.371865195297010e-05, 1.467862118246424e-05, 1.906559433450060e-05, -7.087599910638829e-11, 1.102659012281442e-02, 2.447961065490934e-02, 0.000000000000000e+00
13298, 1.572527699990790e-01, -1.454134658567600e-02, -4.485456820540786e+00, -9.403398985427203e-05, 4.380471687597117e-05, 1.462409886898924e-05, 1.888414869219784e-05, -7.021890734914918e-11, 1.330480297813931e-02, 2.273076396864675e-02, 0.000000000000000e+00
13299, 1.569463006566470e-01, -1.440114451468300e-02, -4.476115530229350e+00, -9.930065511054249e-05, 4.530549701361191e-05, 1.459427991105773e-05, 1.856430674560374e-05, -6.907227110256210e-11, 1.065848622178292e-02, 2.187051227574277e-02, 0.000000000000000e+00
13300, 1.566391667266260e-01, -1.426280392848000e-02, -4.471082082163731e+00, -1.002357831342663e-04, 4.503566947396877e-05, 1.457750771809756e-05, 1.846732375057824e-05, -6.843767717016458e-11, 1.543192128165307e-02, 3.184381808567816e-02, 0.000000000000000e+00
13301, 1.563313345426620e-01, -1.412613988365700e-02, -4.467202543876186e+00, -1.023536136656564e-04, 4.535341143152725e-05, 1.456500969975141e-05, 1.832006411719230e-05, -6.767384068900106e-11, 1.307664322314743e-02, 2.721382667214904e-02, 0.000000000000000e+00
13302, 1.560228468538630e-01, -1.399100705782700e-02, -4.463920956001470e+00, -1.035806536275971e-04, 4.527567626199805e-05, 1.455438023966029e-05, 1.824170370887440e-05, -6.706084301631567e-11, 1.369384838143197e-02, 2.932078992019332e-02, 0.000000000000000e+00
13303, 1.557137319435050e-01, -1.385725882667800e-02, -4.460807342460176e+00, -1.047046099203541e-04, 4.523761130441470e-05, 1.454430995384779e-05, 1.820109084589827e-05, -6.652244729245325e-11, 1.527202944688613e-02, 3.288981131270831e-02, 0.000000000000000e+00
13304, 1.554040772124120e-01, -1.372477464013900e-02, -4.454429354958227e+00, -1.063261927011353e-04, 4.549977134373059e-05, 1.452367599787151e-05, 1.814435581846552e-05, -6.589207935322357e-11, 1.623697265785926e-02, 3.316141057231906e-02, 0.000000000000000e+00
13305, 1.550943612057970e-01, -1.359359833456700e-02, -4.441190069404878e+00, -1.085819096983287e-04, 4.602489755740596e-05, 1.448094057564978e-05, 1.805878496302224e-05, -6.514509961565716e-11, 1.187699953495060e-02, 2.023832252101599e-02, 0.000000000000000e+00
13306, 1.547851450997850e-01, -1.346380242431300e-02, -4.426324327107656e+00, -1.100371757656332e-04, 4.614731265534409e-05, 1.443333557096176e-05, 1.809554643384388e-05, -6.475504904170067e-11, 4.915689493304144e-03, 6.762557595785222e-03, 0.000000000000000e+00
13307, 1.544761590898800e-01, -1.333512525400100e-02, -4.417044340175898e+00, -1.087300394648026e-04, 4.505588556624764e-05, 1.440349359716200e-05, 1.839176459338375e-05, -6.511578466112232e-11, 3.437632741457481e-03, 1.644624147617326e-02, 0.000000000000000e+00
13308, 1.541669577389190e-01, -1.320728518816400e-02, -4.411823098861439e+00, -1.052172539396933e-04, 4.276801254343825e-05, 1.438469509009028e-05, 1.881216905972871e-05, -6.579995397009004e-11, 2.546051291634840e-03, 3.223261588519807e-02, 0.000000000000000e+00
13309, 1.538574747344760e-01, -1.308017055368800e-02, -4.406826259249113e+00, -1.020962534441830e-04, 4.116697707081715e-05, 1.436518262247173e-05, 1.911880167172334e-05, -6.612905587157414e-11, -5.708573215481261e-03, 1.604367994719614e-02, 0.000000000000000e+00
