"PointID","x","y","Pressure","Velocity_x","Velocity_y","Pressure_Coefficient"
3203,-2.350550986400114e-01,-4.138302033977316e-01,2.756460684114909e-02,9.716351395283649e-01,2.816288007155762e-02,5.512921368229821e-02,
3204,1.029814180643277e+00,-8.263539124333309e-01,7.094495393167116e-03,9.923591867945457e-01,3.540120921123579e-02,1.418899078633424e-02,
3205,5.113122522013693e-01,-1.016002978590659e+00,4.644391127562351e-03,9.948769586622903e-01,3.244116779960098e-02,9.288782255124705e-03,
3206,1.082591053942626e+00,6.298849866752250e-02,4.766382307178389e-02,9.512462165687404e-01,-1.219739575697525e-02,9.532764614356781e-02,
3207,1.084278177895702e+00,-7.604187788146649e-01,7.997652062769625e-03,9.913762418179178e-01,3.570143264459678e-02,1.599530412553926e-02,
3208,-1.629412202600309e-01,6.095216087171107e-01,-2.983635150489627e-02,1.027311235250407e+00,6.628810004123138e-02,-5.967270300979257e-02,
3209,-2.311269312882358e-01,-1.606424768519311e-01,5.267289033022978e-02,9.448413119268928e-01,4.383836676448914e-02,1.053457806604596e-01,
3210,1.012396908304666e+00,3.810345797389288e-03,1.213268570204423e-01,8.704477471595737e-01,-8.765424563922222e-03,2.426537140408846e-01,
3211,-1.701914906602474e-01,5.112255573192279e-02,5.129574517352174e-02,9.407190493055970e-01,1.157709275274360e-01,1.025914903470435e-01,
3212,-2.060523366427463e-01,-7.833113393790947e-02,6.528251115782698e-02,9.312716258656457e-01,6.185046477312146e-02,1.305650223156540e-01,
3213,-2.154804943530720e-01,1.008710502213553e-01,2.809110093204274e-02,9.657033156660898e-01,1.075093204783365e-01,5.618220186408550e-02,
3214,-2.325952119256840e-01,1.640821118222778e-01,1.085711039002420e-02,9.837507966028606e-01,1.044769548955175e-01,2.171422078004842e-02,
3215,-1.274348358376793e-01,-1.719947391361347e-03,9.450690330958511e-02,8.953562129348109e-01,1.070126390674735e-01,1.890138066191703e-01,
3216,1.040100960875691e+00,2.532776540904609e-02,7.450061080467495e-02,9.207011300125452e-01,-1.498406879628833e-02,1.490012216093499e-01,
3217,1.040213845430696e+00,-2.540986293938055e-02,7.800636010654879e-02,9.176580763429707e-01,2.629335439962701e-02,1.560127202130976e-01,
3218,1.006497839555651e+00,6.233192471234071e-04,1.439619925334873e-01,8.402619137185773e-01,-1.953470711606866e-03,2.879239850669748e-01,
3219,1.007121895873289e+00,1.357066348474451e-03,1.412616659853849e-01,8.458767199447352e-01,-5.311323649085848e-03,2.825233319707699e-01,
3220,1.007838816274756e+00,2.193414706829743e-03,1.368783875722522e-01,8.516875268655313e-01,-8.359434806479084e-03,2.737567751445045e-01,
3221,-2.153818121673211e-01,-1.022701054517528e-01,6.082113265773032e-02,9.354332528345020e-01,5.503657996182551e-02,1.216422653154607e-01,
3222,-2.236769688776054e-01,-1.306276984516349e-01,5.730949292795797e-02,9.400299666098401e-01,4.902623608057372e-02,1.146189858559160e-01,
3223,-2.247013515846017e-01,1.316184322283132e-01,1.873614405090518e-02,9.751953101444879e-01,1.063729251312360e-01,3.747228810181037e-02,
3224,-2.056550339184586e-01,7.668877903127490e-02,3.643774403139583e-02,9.569133482806456e-01,1.080311790706925e-01,7.287548806279169e-02,
3225,1.742413104738688e-01,9.301064157103626e-01,-3.282425495096811e-02,1.031487907731027e+00,4.083925965171462e-02,-6.564850990193624e-02,
3226,-2.432105706458677e-01,-2.335894202133369e-01,4.357760179800890e-02,9.546823480810986e-01,3.593010381106718e-02,8.715520359601783e-02,
3227,1.159537051446342e+00,-1.434437428245349e-01,3.284967141200215e-02,9.660915390691036e-01,3.157182305655330e-02,6.569934282400433e-02,
3228,1.167347020428248e+00,1.675301319888942e-01,2.118571526936637e-02,9.786438159072258e-01,-6.269951589962617e-03,4.237143053873275e-02,
3229,1.172346109545353e+00,-1.762215605143385e-01,2.953682458934870e-02,9.695658364717933e-01,3.282160571361293e-02,5.907364917869744e-02,
3230,1.180979101187887e+00,2.071348393380190e-01,1.629498459346177e-02,9.834194283459230e-01,-5.601118722234327e-03,3.258996918692356e-02,
3231,1.185179127332797e+00,-2.170266792305412e-01,2.590592343989633e-02,9.730095387207827e-01,3.390894957566339e-02,5.181184687979268e-02,
3232,1.193001140331811e+00,2.551299598548208e-01,1.143211423375826e-02,9.883026006617454e-01,-4.521759691130235e-03,2.286422846751653e-02,
3233,1.195521147788349e+00,-2.645251752165771e-01,2.286161022410733e-02,9.763931174601653e-01,3.482144792279953e-02,4.572322044821468e-02,
3234,1.201838144554566e+00,3.110379700008350e-01,6.784037508041094e-03,9.930607460680128e-01,-3.148247544498156e-03,1.356807501608219e-02,
3235,1.204873110453260e+00,3.699671005725937e-01,2.722781901967124e-03,9.974163347131908e-01,-1.629188901641746e-03,5.445563803934250e-03,
3236,1.201657212255587e+00,4.326635125886633e-01,-1.038968070688862e-03,1.001147656444327e+00,3.746162762912467e-05,-2.077936141377724e-03,
3237,1.192238135889587e+00,4.964334021222060e-01,-4.307404739291985e-03,1.004442796122593e+00,1.757154694055899e-03,-8.614809478583974e-03,
3238,1.173530147889937e+00,5.666351987090683e-01,-7.464227047974598e-03,1.007553842548694e+00,3.703742696013475e-03,-1.492845409594920e-02,
3239,1.148495122730071e+00,6.365304153522903e-01,-1.044311048851664e-02,1.010370826107234e+00,5.778060334698114e-03,-2.088622097703328e-02,
3240,1.109841145188851e+00,7.112304188647046e-01,-1.308190920852044e-02,1.013001158191053e+00,8.041736860110503e-03,-2.616381841704090e-02,
3241,1.059946080163267e+00,7.896005112709089e-01,-1.576216524319499e-02,1.015565499426314e+00,1.060035756785153e-02,-3.152433048638999e-02,
3242,-2.433629409683182e-01,2.324096677106187e-01,-2.018248522519179e-03,9.971396026354330e-01,9.861950924242488e-02,-4.036497045038359e-03,
3243,-2.455500066038499e-01,3.049691204500676e-01,-1.150478120969938e-02,1.007304040780480e+00,9.201826918482246e-02,-2.300956241939878e-02,
3244,-2.458382077886433e-01,2.672049259502879e-01,-6.921392360578399e-03,1.002505613312990e+00,9.545886749090306e-02,-1.384278472115680e-02,
3245,9.825478120713754e-01,8.653601456238966e-01,-1.860072697877336e-02,1.018368581111027e+00,1.345663583543179e-02,-3.720145395754673e-02,
3246,8.802845681431806e-01,9.341544833423383e-01,-2.153969608827147e-02,1.021201933547738e+00,1.664623538176590e-02,-4.307939217654296e-02,
3247,7.563664237690860e-01,9.873117626634572e-01,-2.428786543913079e-02,1.023836338873456e+00,2.032679622837213e-02,-4.857573087826160e-02,
3248,6.258654350365787e-01,1.015012957161950e+00,-2.681334985071120e-02,1.026172583919341e+00,2.421979808455573e-02,-5.362669970142241e-02,
3249,1.146657060311196e+00,-1.166418232719779e-01,3.651593349626742e-02,9.627556701064286e-01,3.020591721830522e-02,7.303186699253487e-02,
3250,1.104369071421080e+00,-7.314113385270544e-02,4.713513351101824e-02,9.518418805112639e-01,2.872455899084016e-02,9.427026702203652e-02,
3251,1.133484050725298e+00,-9.257359889057251e-02,4.019286219494878e-02,9.592713313555531e-01,2.853783939447187e-02,8.038572438989759e-02,
3252,1.137915037869229e+00,1.026147048882659e-01,3.203383021303080e-02,9.682333421094074e-01,-6.567969791499032e-03,6.406766042606163e-02,
3253,-1.466453184648999e-01,-6.392226952341102e-01,1.562964460977420e-02,9.839436771998341e-01,2.674219538241288e-02,3.125928921954842e-02,
3254,-1.042909293739727e-01,-7.008913150101980e-01,1.323013495178725e-02,9.863800457587567e-01,2.703712789766182e-02,2.646026990357452e-02,
3255,-5.109014021328054e-02,-7.668315667666351e-01,1.109041198135567e-02,9.885307854874634e-01,2.754758928419911e-02,2.218082396271135e-02,
3256,-2.866823750607849e-01,-2.501537502237365e-01,3.840696686794910e-02,9.601466075039975e-01,3.866666263954300e-02,7.681393373589822e-02,
3257,-2.796788671845432e-01,2.096731025848354e-01,4.305047938457035e-03,9.914117156934786e-01,9.362334639510761e-02,8.610095876914073e-03,
3258,5.891759025216758e-01,-1.138211010739041e+00,5.266185917815851e-03,9.942673177632453e-01,3.291027836589859e-02,1.053237183563171e-02,
3259,1.067282134015240e+00,-9.348497765839250e-01,6.942787554993494e-03,9.925382923797051e-01,3.441894433135435e-02,1.388557510998699e-02,
3260,-1.062342748419344e-01,8.363534182641288e-01,-2.831640705563812e-02,1.026611955438802e+00,5.279208605918530e-02,-5.663281411127626e-02,
3261,-2.922219147911362e-01,-3.946512750440845e-01,2.797594593051291e-02,9.712268744246048e-01,3.238835042938835e-02,5.595189186102585e-02,
3262,-2.420336113804087e-01,6.117671440557577e-01,-2.430270932815380e-02,1.021899221283000e+00,6.606274797217127e-02,-4.860541865630762e-02,
3263,4.298765583552620e-01,1.133341902391180e+00,-2.599315612039864e-02,1.025174282610931e+00,3.128860619420608e-02,-5.198631224079729e-02,
3264,1.055858912050331e+00,4.084889233798503e-02,6.140557542575652e-02,9.352609802708010e-01,-1.544727752391435e-02,1.228111508515131e-01,
3265,1.009106847895564e+00,-1.724858587640554e-03,1.335612202867827e-01,8.556640868062905e-01,9.622451053102089e-03,2.671224405735655e-01,
3266,1.012475826110135e+00,-1.945428460991223e-03,1.230725588739903e-01,8.676048029836945e-01,8.797269251472926e-03,2.461451177479808e-01,
3267,1.065004895719420e+00,-4.366096806702782e-02,6.206067598894940e-02,9.354441025052418e-01,2.808355799470680e-02,1.241213519778989e-01,
3268,-1.530825652534023e-02,-9.325753212071791e-01,9.049248926726618e-03,9.905315378283075e-01,2.995589186219080e-02,1.809849785345324e-02,
3269,2.836262174030677e-01,-1.098159881471299e+00,6.042043434927796e-03,9.935270009188878e-01,3.154535590397683e-02,1.208408686985560e-02,
3270,4.285694909399446e-01,-1.130707903101957e+00,5.504551703997157e-03,9.940768561923242e-01,3.223816686205333e-02,1.100910340799432e-02,
3271,1.025046832387487e+00,-1.314561234452881e-02,9.514659898915960e-02,8.988047608631796e-01,2.292855414305009e-02,1.902931979783193e-01,
3272,-2.106376229331927e-01,6.802452953235683e-01,-2.597347615552318e-02,1.023796311617842e+00,6.195243537197189e-02,-5.194695231104637e-02,
3273,-8.527591201967344e-02,-8.650825314335976e-01,1.050862866915251e-02,9.890632781501555e-01,2.958902209973699e-02,2.101725733830502e-02,
3274,1.019947884162731e+00,1.050628250221032e-02,1.013064892656218e-01,8.914723518520185e-01,-1.465566937285960e-02,2.026129785312437e-01,
3275,1.019947880752003e+00,-1.050630639376054e-02,1.034765646675091e-01,8.901778501977659e-01,2.266463974640019e-02,2.069531293350183e-01,
3276,1.815045037059068e-01,1.056957722946624e+00,-2.819362634350927e-02,1.027054276262494e+00,3.899731916825167e-02,-5.638725268701857e-02,
3277,1.016670805870704e+00,-7.033876114871126e-03,1.107434927041333e-01,8.818540747169192e-01,1.898433803442755e-02,2.214869854082668e-01,
3278,-1.631604269115647e-01,3.492747642473250e-02,5.964460896330982e-02,9.310326507986530e-01,1.137718840516964e-01,1.192892179266197e-01,
3279,-1.960606881719553e-01,-5.400753010713868e-02,6.738727486726340e-02,9.271428030260823e-01,6.977767551268749e-02,1.347745497345268e-01,
3280,-2.928936010191740e-01,3.288465308971040e-01,-9.534743628995120e-03,1.005963016625418e+00,8.510476626863009e-02,-1.906948725799025e-02,
3281,1.028737916589955e+00,1.605238557720289e-02,8.857972717122602e-02,9.067240367693800e-01,-1.479308610486984e-02,1.771594543424521e-01,
3282,-2.372246333056057e-01,-7.997011631578339e-02,5.598111103952737e-02,9.403863179681337e-01,6.211311133469781e-02,1.119622220790548e-01,
3283,1.065286946091618e+00,4.326296674363248e-02,5.738200507359581e-02,9.394475621884718e-01,-1.262016329493127e-02,1.147640101471917e-01,
3284,-2.696420386903278e-01,-1.696530879423631e-01,4.617880345186220e-02,9.517219270782690e-01,4.608880267430661e-02,9.235760690372445e-02,
3285,-2.711886083963481e-01,1.731561284998501e-01,1.017855847978780e-02,9.851885769411921e-01,9.602420213559429e-02,2.035711695957561e-02,
3286,2.993890779168588e-01,1.102101855080398e+00,-2.726253505630357e-02,1.026324740440967e+00,3.506068425165403e-02,-5.452507011260716e-02,
3287,-2.535706140634967e-01,-5.758855014420174e-01,1.914488995643178e-02,9.802604991874525e-01,2.954997625303437e-02,3.828977991286358e-02,
3288,1.183801095363307e+00,1.402410084483408e-01,2.385210654123785e-02,9.762894159936717e-01,-3.113439588382606e-03,4.770421308247572e-02,
3289,1.177570181592585e+00,-7.655605443580964e-01,8.706009578635442e-03,9.907075084504148e-01,3.478227275281344e-02,1.741201915727089e-02,
3290,5.688643306008032e-01,1.142082988410649e+00,-2.437010675935156e-02,1.023701135203501e+00,2.769562798544899e-02,-4.874021351870315e-02,
3291,-2.790908016782674e-01,-2.087887611304530e-01,4.227440288813961e-02,9.559281210690941e-01,4.197961056208240e-02,8.454880577627927e-02,
3292,1.128566036349794e+00,8.202346481127740e-02,3.652949065879001e-02,9.631230524400735e-01,-5.743580583361583e-03,7.305898131758004e-02,
3293,1.670671462697949e-01,-1.052688755006826e+00,6.833545256678713e-03,9.927528341446069e-01,3.095125179911454e-02,1.366709051335743e-02,
3294,-2.291238045000141e-01,-6.418820693912154e-01,1.671104173218838e-02,9.828077895729064e-01,2.930384714647972e-02,3.342208346437676e-02,
3295,1.095731979976976e+00,-6.073365132906049e-02,5.056794458453837e-02,9.479444001361848e-01,2.722309997909061e-02,1.011358891690768e-01,
3296,9.865290255557346e-01,-1.008060121320218e+00,6.308594119099960e-03,9.931813275521418e-01,3.417567171313241e-02,1.261718823819992e-02,
3297,-2.630855450781217e-02,9.190992148413782e-01,-2.883532282883775e-02,1.027292393317079e+00,4.798530889333216e-02,-5.767064565767553e-02,
3298,1.235259252950212e+00,-6.050236391678941e-01,1.117569546259886e-02,9.882229041663554e-01,3.483124466820092e-02,2.235139092519772e-02,
3299,1.035177847523906e+00,2.031956504643427e-02,8.078412348112078e-02,9.145749899440050e-01,-1.445046819292581e-02,1.615682469622416e-01,
3300,-1.680164481519644e-01,7.555782227432482e-01,-2.734059589591407e-02,1.025373757943674e+00,5.751616894585715e-02,-5.468119179182816e-02,
3301,1.078765018316828e+00,5.471368597197259e-02,5.086297783548163e-02,9.473911785980140e-01,-1.161417438155170e-02,1.017259556709633e-01,
3302,1.016670809212752e+00,7.033859525477425e-03,1.097895467276527e-01,8.833349767078943e-01,-1.182773063934473e-02,2.195790934553055e-01,
3303,1.024477849104122e+00,1.375712349217403e-02,9.397583561851204e-02,9.007958397164844e-01,-1.508425527841845e-02,1.879516712370242e-01,
3304,1.030435931274805e+00,-1.683029820144429e-02,8.850530028722681e-02,9.061821978072162e-01,2.378996476393732e-02,1.770106005744537e-01,
3305,1.027449855190664e+00,-1.489456569977461e-02,9.212620291503892e-02,9.025500426689742e-01,2.370183497019558e-02,1.842524058300779e-01,
3306,-2.916747082455187e-01,3.795331034793525e-01,-1.358642574596252e-02,1.010195737799100e+00,8.149496738436723e-02,-2.717285149192505e-02,
3307,7.486905259992714e-01,-1.118836112149107e+00,5.393341201994969e-03,9.940984405220498e-01,3.348977910215584e-02,1.078668240398994e-02,
3308,1.014264799446490e+00,-4.478681011308661e-03,1.174800712182478e-01,8.750400403283288e-01,1.473474394263717e-02,2.349601424364957e-01,
3309,1.046503925687265e+00,-2.307631189282784e-02,7.544429332085099e-02,9.209931605027095e-01,2.305762597917056e-02,1.508885866417020e-01,
3310,-2.914641330647120e-01,-2.948442140223196e-01,3.478858308035049e-02,9.639981218197078e-01,3.605395260836896e-02,6.957716616070100e-02,
3311,-2.628037054201690e-01,5.496733664036685e-01,-2.224802514848200e-02,1.019652463199682e+00,7.000486967326253e-02,-4.449605029696402e-02,
3312,1.249080136849543e+00,-5.403997364389717e-01,1.250343511633805e-02,9.869602485077171e-01,3.470866311946048e-02,2.500687023267610e-02,
3313,1.258147184973705e+00,-4.695339123298063e-01,1.413816843721671e-02,9.851260428077536e-01,3.450557770780917e-02,2.827633687443344e-02,
3314,1.078438026656483e+00,-5.452265207028530e-02,5.557110592523584e-02,9.422022768766142e-01,2.854500056229275e-02,1.111422118504717e-01,
3315,-2.931842145631918e-01,-3.419358807059463e-01,3.130650141682675e-02,9.676794130840198e-01,3.397022398862831e-02,6.261300283365352e-02,
3316,1.210420211408439e+00,-6.853166507038713e-01,9.860920021609987e-03,9.895221470897235e-01,3.488062103421639e-02,1.972184004321998e-02,
3317,8.856584518542793e-01,-1.071097132373470e+00,5.803582027343499e-03,9.936859504834327e-01,3.389719214069283e-02,1.160716405468700e-02,
3318,1.012475827227200e+00,1.945425230838493e-03,1.226186678214295e-01,8.680622901833182e-01,-2.986180528299109e-03,2.452373356428591e-01,
3319,6.785366578511118e-02,-9.956805685614899e-01,7.847143512951767e-03,9.917530934484844e-01,3.041972538348658e-02,1.569428702590354e-02,
3320,-1.355324959101748e-01,1.618431937569828e-02,8.143213068057720e-02,9.091062290069302e-01,1.170004258058633e-01,1.628642613611545e-01,
3321,7.130882380205703e-02,9.938480499106692e-01,-2.867990741301761e-02,1.027420369844360e+00,4.330202158185262e-02,-5.735981482603524e-02,
3322,-2.846004070873045e-01,-4.546576275646548e-01,2.461769551212035e-02,9.745748531372126e-01,3.102179449181792e-02,4.923539102424072e-02,
3323,-2.778981915120055e-01,4.904250574832209e-01,-1.991270322745912e-02,1.017051768111224e+00,7.380833693541913e-02,-3.982540645491827e-02,
3324,-2.728063138728313e-01,-5.124593871420066e-01,2.180429508590600e-02,9.775534277927145e-01,3.017487641287192e-02,4.360859017181203e-02,
3325,1.046426922627435e+00,2.302863365486919e-02,7.280866621342279e-02,9.234091017418716e-01,-1.054709677802653e-02,1.456173324268456e-01,
3326,1.051762977180857e+00,2.718815382746840e-02,6.793521703982602e-02,9.279617113520933e-01,-1.070389202974198e-02,1.358704340796521e-01,
3327,1.008341883425933e+00,-1.036805681292056e-03,1.368972696549381e-01,8.511185720224619e-01,7.412485213916425e-03,2.737945393098764e-01,
3328,1.258448173419979e+00,-3.902075953214061e-01,1.643098532022784e-02,9.829859869148986e-01,3.400265102918636e-02,3.286197064045569e-02,
3329,-2.865285877321334e-01,4.330039902465780e-01,-1.697649741983300e-02,1.013927550801580e+00,7.777919408805235e-02,-3.395299483966601e-02,
3330,1.099235053460252e+00,6.338192731436450e-02,4.411774812732046e-02,9.545186970415726e-01,-8.484075127113591e-03,8.823549625464097e-02,
3331,1.127080150885384e+00,-8.512355498906304e-01,7.726166196576017e-03,9.917271974441284e-01,3.465055335584406e-02,1.545233239315204e-02,
3332,-1.484926969054556e-01,-7.079240130906205e-03,8.099035458689458e-02,9.091317693312723e-01,9.936582214060076e-02,1.619807091737892e-01,
3333,1.014264801891083e+00,4.478682701532934e-03,1.164635309108420e-01,8.760335286142844e-01,-8.376490251531834e-03,2.329270618216840e-01,
3334,-1.662458715042327e-01,-2.339080456059085e-02,7.793904625891081e-02,9.145612549421923e-01,8.451255610630050e-02,1.558780925178217e-01,
3335,-1.952591771725601e-01,5.300055923412943e-02,4.608270673860711e-02,9.475867137757954e-01,1.068878447974842e-01,9.216541347721427e-02,
3336,-2.609149518105304e-01,1.400043388844693e-01,1.696885202151726e-02,9.783175499238319e-01,9.776230524334904e-02,3.393770404303454e-02,
3337,1.041092889916652e+00,-1.907344258647076e-02,7.954494346265094e-02,9.164108836632245e-01,2.176158039351076e-02,1.590898869253020e-01,
3338,1.007486916920738e+00,7.762698348687493e-05,1.408575682650342e-01,8.458322272658493e-01,1.866292003684357e-03,2.817151365300686e-01,
3339,1.008341884254187e+00,1.036798318942394e-03,1.368176997274340e-01,8.514375902588546e-01,-2.863363361789046e-03,2.736353994548680e-01,
3340,1.009106848990003e+00,1.724852864838819e-03,1.331545838562747e-01,8.561518991631297e-01,-4.707467457215688e-03,2.663091677125495e-01,
3341,-2.593969563127831e-01,-1.376936002833746e-01,4.980042946642541e-02,9.477402659975983e-01,5.052502251747956e-02,9.960085893285085e-02,
3342,-2.489921948641319e-01,-1.078304123109356e-01,5.293376876478589e-02,9.440296585419488e-01,5.582722146453124e-02,1.058675375295718e-01,
3343,-2.495328879911340e-01,1.074153557921782e-01,2.423840291938924e-02,9.701721256287795e-01,9.882164247966722e-02,4.847680583877850e-02,
3344,-2.368465224302385e-01,7.810258310469832e-02,3.227423932133543e-02,9.617751170602282e-01,9.909809855662376e-02,6.454847864267088e-02,
3345,1.202381076035927e+00,1.776200141919039e-01,1.892666735862573e-02,9.808682913462695e-01,-2.614653041319802e-03,3.785333471725148e-02,
3346,1.190908039372346e+00,-1.500758264846657e-01,3.013135608641899e-02,9.690159885944554e-01,2.975874714723391e-02,6.026271217283800e-02,
3347,1.208325132247923e+00,-1.873270438739677e-01,2.680675069918412e-02,9.722762799199897e-01,3.105749895901411e-02,5.361350139836826e-02,
3348,1.220360122847399e+00,2.227732258380187e-01,1.434364662181054e-02,9.854604296608401e-01,-1.864303482781639e-03,2.868729324362110e-02,
3349,1.250017205158657e+00,-3.291018828379934e-01,1.874225037665163e-02,9.806657243575966e-01,3.355377977133008e-02,3.748450075330328e-02,
3350,1.225015168347330e+00,-2.332278641875108e-01,2.360088799251558e-02,9.755657896894359e-01,3.223967240886065e-02,4.720177598503118e-02,
3351,1.236949070233202e+00,2.768362302880771e-01,9.729028105727688e-03,9.900306466109879e-01,-7.365280297553092e-04,1.945805621145538e-02,
3352,1.239328169905129e+00,-2.842692868527431e-01,2.078569849620383e-02,9.783191554130818e-01,3.298646947156181e-02,4.157139699240767e-02,
3353,1.248889093074615e+00,3.381569652644788e-01,5.613632123581862e-03,9.944089038188163e-01,5.689830598252288e-04,1.122726424716373e-02,
3354,1.255111118845618e+00,4.039746627206986e-01,1.873919847764523e-03,9.982609851621096e-01,2.097692817851108e-03,3.747839695529047e-03,
3355,1.254555138683754e+00,4.730578892338873e-01,-1.391042360576612e-03,1.001564089223857e+00,3.656494492267644e-03,-2.782084721153225e-03,
3356,1.245262185457849e+00,5.481567144476320e-01,-4.529892475357491e-03,1.004585455136822e+00,5.387291449572906e-03,-9.059784950714985e-03,
3357,1.228334111818352e+00,6.256965860079791e-01,-7.280903092420963e-03,1.007311146271108e+00,7.241285349967337e-03,-1.456180618484193e-02,
3358,1.198735157354849e+00,7.098786184450906e-01,-9.920211267570624e-03,1.009850554311132e+00,9.292032183684922e-03,-1.984042253514126e-02,
3359,1.157807141143562e+00,7.968369107660898e-01,-1.248973296066972e-02,1.012289661637717e+00,1.154622646409238e-02,-2.497946592133944e-02,
3360,-2.865613556690635e-01,2.468221827680307e-01,-8.722351286261920e-04,9.968290276253025e-01,9.104874381710217e-02,-1.744470257252385e-03,
3361,-2.916667409681654e-01,2.864378501488684e-01,-5.358822422417225e-03,1.001520375215441e+00,8.813518627208654e-02,-1.071764484483446e-02,
3362,1.092354187692485e+00,9.001257348390350e-01,-1.491974861530860e-02,1.014753989285602e+00,1.433289672943663e-02,-2.983949723061722e-02,
3363,9.941584877297208e-01,9.930240835856490e-01,-1.758485593672432e-02,1.017282858545906e+00,1.734210498396180e-02,-3.516971187344865e-02,
3364,8.658932572149097e-01,1.071620995969935e+00,-2.010534493141776e-02,1.019701445841208e+00,2.054043761100208e-02,-4.021068986283554e-02,
3365,7.171279706810202e-01,1.123705984981441e+00,-2.242546478327968e-02,1.021907776212442e+00,2.411464187920461e-02,-4.485092956655937e-02,
3366,1.174334112556088e+00,-1.198366204797822e-01,3.351342796486732e-02,9.657957264284401e-01,2.832576061802342e-02,6.702685592973467e-02,
3367,1.123894001084255e+00,-7.441596592590267e-02,4.367776475449465e-02,9.555801979068249e-01,2.662237191750062e-02,8.735552950898934e-02,
3368,1.158014100056894e+00,-9.478657585140364e-02,3.697865454815583e-02,9.626669101869080e-01,2.667856168698357e-02,7.395730909631168e-02,
3369,1.165056010718466e+00,1.075998059050696e-01,2.892325347236909e-02,9.715245795609563e-01,-3.095207222425581e-03,5.784650694473821e-02,
3370,-1.926063133078505e-01,-7.161680348985013e-01,1.434199553251083e-02,9.851703980580795e-01,2.918677733198245e-02,2.868399106502167e-02,
3371,-1.457573328300354e-01,-7.887780426141977e-01,1.233001389547534e-02,9.872357801610598e-01,2.930946950106146e-02,2.466002779095069e-02,
3372,5.024171201043988e-01,-1.272645910049043e+00,5.751382142015145e-03,9.937977360060248e-01,3.275478670937971e-02,1.150276428403029e-02,
3373,-1.405525947366129e-01,9.494760362116679e-01,-2.466968576436798e-02,1.023210453457224e+00,4.960358801704833e-02,-4.933937152873598e-02,
3374,-3.484778435772771e-01,-3.693117218126887e-01,2.762034062155132e-02,9.713675460374214e-01,3.638320955722042e-02,5.524068124310267e-02,
3375,1.059062889791933e+00,3.302942186413094e-02,6.358722848240186e-02,9.337255294733788e-01,-1.060624597064018e-02,1.271744569648038e-01,
3376,1.051727925058309e+00,-2.827733127101443e-02,7.088578435262348e-02,9.258312517400545e-01,2.447352682826132e-02,1.417715687052470e-01,
3377,-4.279366463080758e-02,-1.055145755886632e+00,8.667219194881601e-03,9.908859505117180e-01,3.137055982525964e-02,1.733443838976321e-02,
3378,5.705122861728502e-02,-1.129316846271333e+00,7.648881467033877e-03,9.919161906331707e-01,3.163292165360207e-02,1.529776293406776e-02,
3379,1.180864159128764e+00,-9.528889235930936e-01,7.426636875842964e-03,9.920577064414405e-01,3.381205079855806e-02,1.485327375168594e-02,
3380,1.004350091991963e+00,-1.148801083507158e+00,6.229045210686193e-03,9.932757000855965e-01,3.357470080131281e-02,1.245809042137239e-02,
3381,-2.141547622010003e-01,8.548830503694428e-01,-2.382221679874160e-02,1.022175123869024e+00,5.390242041360328e-02,-4.764443359748323e-02,
3382,1.010353900169069e+00,9.622454334294706e-04,1.291664623298150e-01,8.598356411352790e-01,-1.495378845193945e-03,2.583329246596300e-01,
3383,-1.555026678615795e-01,1.740676590494533e-02,7.064699771979034e-02,9.200923986509589e-01,1.085930310658862e-01,1.412939954395807e-01,
3384,1.242826042558835e+00,1.876718099123325e-01,1.681273266312383e-02,9.829593012334165e-01,8.679171454759041e-04,3.362546532624767e-02,
3385,3.333131804408292e-01,1.248541803298024e+00,-2.330000814372865e-02,1.022446335098306e+00,3.403917572923672e-02,-4.660001628745733e-02,
3386,-1.929044345701921e-01,-8.882704472128589e-01,1.140555357475401e-02,9.881203623420421e-01,3.109878023644944e-02,2.281110714950803e-02,
3387,6.600741325681263e-02,1.130865817155110e+00,-2.477837865354099e-02,1.023623478270298e+00,4.124313530004078e-02,-4.955675730708199e-02,
3388,1.076073015160892e+00,4.664829601155306e-02,5.371239010836314e-02,9.439895456241085e-01,-1.042074206706036e-02,1.074247802167263e-01,
3389,1.113420013355276e+00,-5.867910074150402e-02,4.677531187081748e-02,9.517454332446696e-01,2.466732172142080e-02,9.355062374163500e-02,
3390,6.857574950750204e-01,-1.267040991634308e+00,5.663993348655790e-03,9.938836554388697e-01,3.313060189024522e-02,1.132798669731159e-02,
3391,1.028352864894438e+00,1.166591446152681e-02,9.143163990444524e-02,9.040115485686351e-01,-1.005384699115293e-02,1.828632798088906e-01,
3392,-2.654536402677048e-01,7.609820231170877e-01,-2.266833424128774e-02,1.020771364092476e+00,5.807173337217220e-02,-4.533666848257550e-02,
3393,1.014080861157806e+00,-2.689712254676468e-03,1.184181350009981e-01,8.731539830985318e-01,1.060846033186941e-02,2.368362700019963e-01,
3394,1.036214840316686e+00,-1.502710034920089e-02,8.505030769637598e-02,9.108864189095517e-01,2.023364798582976e-02,1.701006153927520e-01,
3395,1.273901181747830e+00,-7.581493333213298e-01,9.259374772484376e-03,9.901905472248252e-01,3.383259690170017e-02,1.851874954496876e-02,
3396,-3.482800306957978e-01,-4.322584927378273e-01,2.468532141528759e-02,9.744299663352021e-01,3.465438259104184e-02,4.937064283057519e-02,
3397,1.106465149058914e+00,-1.059212101003776e+00,6.758065967458291e-03,9.927458342072796e-01,3.370310893019614e-02,1.351613193491659e-02,
